Centro Oriente,68,Santander,68.276,Floridablanca
Centro Oriente,68,Santander,68.296,Galan
Centro Oriente,68,Santander,68.298,Gambita
Centro Oriente,68,Santander,68.307,Giron
Centro Oriente,68,Santander,68.318,Guaca
Centro Oriente,68,Santander,68.32,Guadalupe
Centro Oriente,68,Santander,68.322,Guapota
Centro Oriente,68,Santander,68.324,Guavata
Centro Oriente,68,Santander,68.327,Güepsa
Centro Oriente,68,Santander,68.368,Jesus Maria
Centro Oriente,68,Santander,68.37,Jordan
Centro Oriente,68,Santander,68.377,La Belleza
Centro Oriente,68,Santander,68.385,Landazuri
Centro Oriente,68,Santander,68.397,La Paz
Centro Oriente,68,Santander,68.406,Lebrija
Centro Oriente,68,Santander,68.418,Los Santos
Centro Oriente,68,Santander,68.425,Macaravita
Centro Oriente,68,Santander,68.432,Malaga
Centro Oriente,68,Santander,68.444,Matanza
Centro Oriente,68,Santander,68.464,Mogotes
Centro Oriente,68,Santander,68.468,Molagavita
Centro Oriente,68,Santander,68.498,Ocamonte
Centro Oriente,68,Santander,68.5,Oiba
Centro Oriente,68,Santander,68.502,Onzaga
Centro Oriente,68,Santander,68.522,Palmar
Centro Oriente,68,Santander,68.533,Paramo
Centro Oriente,68,Santander,68.547,Piedecuesta
Centro Oriente,68,Santander,68.549,Pinchote
Centro Oriente,68,Santander,68.572,Puente Nacional
Centro Oriente,68,Santander,68.615,Rionegro
Centro Oriente,68,Santander,68.669,San Andres
Centro Oriente,68,Santander,68.679,San Gil
Centro Oriente,68,Santander,68.682,San Joaquin
Centro Oriente,68,Santander,68.686,San Miguel
Centro Oriente,68,Santander,68.705,Santa Barbara
Centro Oriente,68,Santander,68.745,Simacota
Centro Oriente,68,Santander,68.755,Socorro
Centro Oriente,68,Santander,68.77,Suaita
Centro Oriente,68,Santander,68.773,Sucre
Centro Oriente,68,Santander,68.78,Surata
Centro Oriente,68,Santander,68.82,Tona
Centro Oriente,68,Santander,68.861,Velez
Centro Oriente,68,Santander,68.867,Vetas
Centro Oriente,68,Santander,68.872,Villanueva
Centro Oriente,68,Santander,68.895,Zapatoca
Caribe,70,Sucre,70.001,Sincelejo
Caribe,70,Sucre,70.11,Buenavista
Caribe,70,Sucre,70.124,Caimito
Caribe,70,Sucre,70.204,Coloso
Caribe,70,Sucre,70.221,Coveñas
Caribe,70,Sucre,70.23,Chalan
Caribe,70,Sucre,70.233,El Roble
Caribe,70,Sucre,70.235,Galeras
Caribe,70,Sucre,70.265,Guaranda
Caribe,70,Sucre,70.4,La Union
Caribe,70,Sucre,70.418,Los Palmitos
Caribe,70,Sucre,70.429,Majagual
Caribe,70,Sucre,70.473,Morroa
Caribe,70,Sucre,70.508,Ovejas
Caribe,70,Sucre,70.523,Palmito
Caribe,70,Sucre,70.678,San Benito Abad
Caribe,70,Sucre,70.708,San Marcos
Caribe,70,Sucre,70.713,San Onofre
Caribe,70,Sucre,70.717,San Pedro
Caribe,70,Sucre,70.771,Sucre
Caribe,70,Sucre,70.823,Tolu Viejo
Centro Sur,73,Tolima,73.024,Alpujarra
Centro Sur,73,Tolima,73.026,Alvarado
Centro Sur,73,Tolima,73.03,Ambalema
Centro Sur,73,Tolima,73.055,Armero
Centro Sur,73,Tolima,73.067,Ataco
Centro Sur,73,Tolima,73.124,Cajamarca
Centro Sur,73,Tolima,73.168,Chaparral
Centro Sur,73,Tolima,73.2,Coello
Centro Sur,73,Tolima,73.217,Coyaima
Centro Sur,73,Tolima,73.226,Cunday
Centro Sur,73,Tolima,73.236,Dolores
Centro Sur,73,Tolima,73.268,Espinal
Centro Sur,73,Tolima,73.27,Falan
Centro Sur,73,Tolima,73.275,Flandes
Centro Sur,73,Tolima,73.283,Fresno
Centro Sur,73,Tolima,73.319,Guamo
Centro Sur,73,Tolima,73.347,Herveo
Centro Sur,73,Tolima,73.349,Honda
Centro Sur,73,Tolima,73.352,Icononzo
Centro Sur,73,Tolima,73.443,Mariquita
Centro Sur,73,Tolima,73.449,Melgar
Centro Sur,73,Tolima,73.461,Murillo
Centro Sur,73,Tolima,73.483,Natagaima
Centro Sur,73,Tolima,73.504,Ortega
Centro Sur,73,Tolima,73.52,Palocabildo
Centro Sur,73,Tolima,73.547,Piedras
Centro Sur,73,Tolima,73.555,Planadas
Centro Sur,73,Tolima,73.563,Prado
Centro Sur,73,Tolima,73.585,Purificacion
Centro Sur,73,Tolima,73.616,Rio Blanco
Centro Sur,73,Tolima,73.622,Roncesvalles
Centro Sur,73,Tolima,73.624,Rovira
Centro Sur,73,Tolima,73.671,Saldaña
Centro Sur,73,Tolima,73.686,Santa Isabel
Centro Sur,73,Tolima,73.861,Venadillo
Centro Sur,73,Tolima,73.87,Villahermosa
Centro Sur,73,Tolima,73.873,Villarrica
Llano,81,Arauca,81.065,Arauquita
Llano,81,Arauca,81.22,Cravo Norte
Llano,81,Arauca,81.3,Fortul
Llano,81,Arauca,81.591,Puerto Rondon
Llano,81,Arauca,81.736,Saravena
Llano,81,Arauca,81.794,Tame
Llano,81,Arauca,81.001,Arauca
Llano,85,Casanare,85.001,Yopal
Llano,85,Casanare,85.01,Aguazul
Llano,85,Casanare,85.015,Chameza
Llano,85,Casanare,85.125,Hato Corozal
Llano,85,Casanare,85.136,La Salina
Llano,85,Casanare,85.162,Monterrey
Llano,85,Casanare,85.263,Pore
Llano,85,Casanare,85.279,Recetor
Llano,85,Casanare,85.3,Sabanalarga
Llano,85,Casanare,85.315,Sacama
Llano,85,Casanare,85.41,Tauramena
Llano,85,Casanare,85.43,Trinidad
Llano,85,Casanare,85.44,Villanueva
Centro Sur,86,Putumayo,86.001,Mocoa
Centro Sur,86,Putumayo,86.219,Colon
Centro Sur,86,Putumayo,86.32,Orito
Centro Sur,86,Putumayo,86.569,Puerto Caicedo
Centro Sur,86,Putumayo,86.571,Puerto Guzman
Centro Sur,86,Putumayo,86.573,Leguizamo
Centro Sur,86,Putumayo,86.749,Sibundoy
Centro Sur,86,Putumayo,86.755,San Francisco
Centro Sur,86,Putumayo,86.757,San Miguel
Centro Sur,86,Putumayo,86.76,Santiago
Centro Sur,91,Amazonas,91.001,Leticia
Centro Sur,91,Amazonas,91.263,El Encanto
Centro Sur,91,Amazonas,91.405,La Chorrera
Centro Sur,91,Amazonas,91.407,La Pedrera
Centro Sur,91,Amazonas,91.43,La Victoria
Centro Sur,91,Amazonas,91.536,Puerto Arica
Centro Sur,91,Amazonas,91.54,Puerto Nariño
Centro Sur,91,Amazonas,91.669,Puerto Santander
Centro Sur,91,Amazonas,91.798,Tarapaca
Llano,94,Guainia,94.001,Inirida
Llano,94,Guainia,94.343,Barranco Minas
Llano,94,Guainia,94.663,Mapiripana
Llano,94,Guainia,94.883,San Felipe
Llano,94,Guainia,94.884,Puerto Colombia
Llano,94,Guainia,94.885,La Guadalupe
Llano,94,Guainia,94.886,Cacahual
Llano,94,Guainia,94.887,Pana Pana
Centro Sur,97,Vaupes,97.001,Mitu
Centro Sur,97,Vaupes,97.161,Caruru
Centro Sur,97,Vaupes,97.666,Taraira
Centro Sur,97,Vaupes,97.777,Papunahua
Centro Sur,97,Vaupes,97.889,Yavarate
Centro Sur,97,Vaupes,97.511,Pacoa
Llano,94,Guainia,94.888,Morichal
Llano,99,Vichada,99.001,Puerto Carreño
Llano,99,Vichada,99.524,La Primavera
Llano,99,Vichada,99.624,Santa Rosalia
Llano,99,Vichada,99.773,Cumaribo
Centro Sur,18,Caqueta,18.61,San Jose del Fragua
Llano,50,Meta,50.11,Barranca de Upia
Centro Oriente,68,Santander,68.524,Palmas del Socorro
Centro Oriente,25,Cundinamarca,25.662,San Juan de Rio Seco
Caribe,8,Atlantico,8.372,Juan de Acosta
Llano,50,Meta,50.287,Fuente de Oro
Llano,85,Casanare,85.325,San Luis de Gaceno
Pacifico,27,Choco,27.25,El Litoral del San Juan
Centro Oriente,25,Cundinamarca,25.843,Villa de San Diego de Ubate
Caribe,13,Bolivar,13.074,Barranco de Loba
Centro Oriente,15,Boyaca,15.816,Togüi
Caribe,13,Bolivar,13.688,Santa Rosa del Sur
Pacifico,27,Choco,27.135,El Canton del San Pablo
Centro Oriente,15,Boyaca,15.407,Villa de Leyva
Caribe,47,Magdalena,47.692,San Sebastian de Buenavista
Centro Oriente,15,Boyaca,15.537,Paz de Rio
Caribe,13,Bolivar,13.3,Hatillo de Loba
Caribe,47,Magdalena,47.66,Sabanas de San Angel
Llano,95,Guaviare,95.015,Calamar
Caribe,20,Cesar,20.614,Rio de Oro
Eje Cafetero - Antioquia,5,Antioquia,5.665,San Pedro de Uraba
Llano,95,Guaviare,95.001,San Jose del Guaviare
Centro Oriente,15,Boyaca,15.693,Santa Rosa de Viterbo
Pacifico,19,Cauca,19.698,Santander de Quilichao
Llano,95,Guaviare,95.2,Miraflores
Eje Cafetero - Antioquia,5,Antioquia,5.042,Santafe de Antioquia
Llano,50,Meta,50.68,San Carlos de Guaroa
Caribe,8,Atlantico,8.52,Palmar de Varela
Eje Cafetero - Antioquia,5,Antioquia,5.686,Santa Rosa de Osos
Eje Cafetero - Antioquia,5,Antioquia,5.647,San Andres de Cuerquia
Centro Sur,73,Tolima,73.854,Valle de San Juan
Centro Oriente,68,Santander,68.689,San Vicente de Chucuri
Centro Oriente,68,Santander,68.684,San Jose de Miranda
Caribe,88,Archipielago de San Andres - Providencia y Santa Catalina,88.564,Providencia
Eje Cafetero - Antioquia,66,Risaralda,66.682,Santa Rosa de Cabal
Centro Oriente,25,Cundinamarca,25.328,Guayabal de Siquima
Centro Sur,18,Caqueta,18.094,Belen de Los Andaquies
Llano,85,Casanare,85.25,Paz de Ariporo
Centro Oriente,68,Santander,68.72,Santa Helena del Opon
Centro Oriente,15,Boyaca,15.681,San Pablo de Borbur
Caribe,44,La Guajira,44.42,La Jagua del Pilar
Caribe,20,Cesar,20.4,La Jagua de Ibirico
Caribe,70,Sucre,70.742,San Luis de Since
Centro Oriente,15,Boyaca,15.667,San Luis de Gaceno
Caribe,13,Bolivar,13.244,El Carmen de Bolivar
Pacifico,27,Choco,27.245,El Carmen de Atrato
Caribe,70,Sucre,70.702,San Juan de Betulia
Caribe,47,Magdalena,47.545,Pijiño del Carmen
Eje Cafetero - Antioquia,5,Antioquia,5.873,Vigia del Fuerte
Caribe,13,Bolivar,13.667,San Martin de Loba
Caribe,13,Bolivar,13.03,Altos del Rosario
Centro Sur,73,Tolima,73.148,Carmen de Apicala
Centro Oriente,25,Cundinamarca,25.645,San Antonio del Tequendama
Centro Oriente,68,Santander,68.655,Sabana de Torres
Llano,95,Guaviare,95.025,El Retorno
Caribe,23,Cordoba,23.682,San Jose de Ure
Pacifico,52,Nariño,52.694,San Pedro de Cartago
Caribe,8,Atlantico,8.137,Campo de La Cruz
Llano,50,Meta,50.683,San Juan de Arama
Eje Cafetero - Antioquia,5,Antioquia,5.658,San Jose de La Montaña
Centro Sur,18,Caqueta,18.15,Cartagena del Chaira
Pacifico,27,Choco,27.66,San Jose del Palmar
Centro Oriente,25,Cundinamarca,25.001,Agua de Dios
Caribe,13,Bolivar,13.655,San Jacinto del Cauca
Centro Sur,41,Huila,41.668,San Agustin
Pacifico,52,Nariño,52.258,El Tablon de Gomez
Caribe,88,Archipielago de San Andres - Providencia y Santa Catalina,88.001,San Andres
Centro Oriente,15,Boyaca,15.664,San Jose de Pare
Centro Sur,86,Putumayo,86.865,Valle de Guamez
Caribe,13,Bolivar,13.67,San Pablo de Borbur
Caribe,70,Sucre,70.82,Santiago de Tolu
Centro Oriente,11,Bogota D.C.,11.001,Bogota D.C.
Centro Oriente,25,Cundinamarca,25.154,Carmen de Carupa
Caribe,23,Cordoba,23.189,Cienaga de Oro
Eje Cafetero - Antioquia,5,Antioquia,5.659,San Juan de Uraba
Caribe,44,La Guajira,44.65,San Juan del Cesar
Centro Oriente,68,Santander,68.235,El Carmen de Chucuri
Eje Cafetero - Antioquia,5,Antioquia,5.148,El Carmen de Viboral
Eje Cafetero - Antioquia,66,Risaralda,66.088,Belen de Umbria
Pacifico,27,Choco,27.086,Belen de Bajira
Centro Oriente,68,Santander,68.855,Valle de San Jose
Centro Sur,73,Tolima,73.678,San Luis
Centro Oriente,15,Boyaca,15.676,San Miguel de Sema
Centro Sur,73,Tolima,73.675,San Antonio
Centro Oriente,68,Santander,68.673,San Benito
Centro Oriente,25,Cundinamarca,25.862,Vergara
Caribe,23,Cordoba,23.678,San Carlos
Centro Sur,91,Amazonas,91.53,Puerto Alegria
Centro Oriente,68,Santander,68.344,Hato
Caribe,13,Bolivar,13.654,San Jacinto
Pacifico,19,Cauca,19.693,San Sebastian
Eje Cafetero - Antioquia,5,Antioquia,5.649,San Carlos
Centro Oriente,15,Boyaca,15.837,Tuta
Centro Oriente,54,Norte de Santander,54.743,Silos
Centro Oriente,54,Norte de Santander,54.125,Cacota
Pacifico,76,Valle del Cauca,76.25,El Dovio
Centro Oriente,54,Norte de Santander,54.82,Toledo
Pacifico,76,Valle del Cauca,76.622,Roldanillo
Centro Oriente,54,Norte de Santander,54.48,Mutiscua
Pacifico,76,Valle del Cauca,76.054,Argelia
Centro Oriente,54,Norte de Santander,54.261,El Zulia
Centro Oriente,54,Norte de Santander,54.66,Salazar
Pacifico,76,Valle del Cauca,76.736,Sevilla
Pacifico,76,Valle del Cauca,76.895,Zarzal
Centro Oriente,54,Norte de Santander,54.223,Cucutilla
Pacifico,76,Valle del Cauca,76.248,El Cerrito
Pacifico,76,Valle del Cauca,76.147,Cartago
Pacifico,76,Valle del Cauca,76.122,Caicedonia
Centro Oriente,54,Norte de Santander,54.553,Puerto Santander
Centro Oriente,54,Norte de Santander,54.313,Gramalote
Pacifico,76,Valle del Cauca,76.246,El Cairo
Centro Oriente,54,Norte de Santander,54.25,El Tarra
Pacifico,76,Valle del Cauca,76.4,La Union
Pacifico,76,Valle del Cauca,76.606,Restrepo
Centro Oriente,54,Norte de Santander,54.8,Teorama
Pacifico,76,Valle del Cauca,76.233,Dagua
Centro Oriente,54,Norte de Santander,54.051,Arboledas
Pacifico,76,Valle del Cauca,76.318,Guacari
Centro Oriente,54,Norte de Santander,54.418,Lourdes
Pacifico,76,Valle del Cauca,76.041,Ansermanuevo
Centro Oriente,54,Norte de Santander,54.099,Bochalema
Pacifico,76,Valle del Cauca,76.113,Bugalagrande
Centro Oriente,54,Norte de Santander,54.206,Convencion
Centro Oriente,54,Norte de Santander,54.344,Hacari
Pacifico,76,Valle del Cauca,76.403,La Victoria
Centro Oriente,54,Norte de Santander,54.347,Herran
Pacifico,76,Valle del Cauca,76.306,Ginebra
Pacifico,76,Valle del Cauca,76.892,Yumbo
Pacifico,76,Valle del Cauca,76.497,Obando
Centro Oriente,54,Norte de Santander,54.81,Tibu
Centro Oriente,54,Norte de Santander,54.673,San Cayetano
Centro Oriente,54,Norte de Santander,54.67,San Calixto
Pacifico,76,Valle del Cauca,76.1,Bolivar
Centro Oriente,54,Norte de Santander,54.398,La Playa
Pacifico,76,Valle del Cauca,76.001,Cali
Pacifico,76,Valle del Cauca,76.67,San Pedro
Pacifico,76,Valle del Cauca,76.111,Guadalajara de Buga
Centro Oriente,54,Norte de Santander,54.172,Chinacota
Centro Oriente,54,Norte de Santander,54.599,Ragonvalia
Centro Oriente,54,Norte de Santander,54.385,La Esperanza
Centro Oriente,54,Norte de Santander,54.874,Villa del Rosario
Centro Oriente,54,Norte de Santander,54.174,Chitaga
Pacifico,76,Valle del Cauca,76.126,Calima
Centro Oriente,54,Norte de Santander,54.72,Sardinata
Pacifico,76,Valle del Cauca,76.036,Andalucia
Pacifico,76,Valle del Cauca,76.563,Pradera
Centro Oriente,54,Norte de Santander,54.003,Abrego
Centro Oriente,54,Norte de Santander,54.405,Los Patios
Centro Oriente,54,Norte de Santander,54.498,Ocaña
Centro Oriente,54,Norte de Santander,54.109,Bucarasica
Pacifico,76,Valle del Cauca,76.89,Yotoco
Pacifico,76,Valle del Cauca,76.52,Palmira
Pacifico,76,Valle del Cauca,76.616,Riofrio
Centro Oriente,54,Norte de Santander,54.68,Santiago
Pacifico,76,Valle del Cauca,76.02,Alcala
Pacifico,76,Valle del Cauca,76.863,Versalles
Centro Oriente,54,Norte de Santander,54.377,Labateca
Centro Oriente,54,Norte de Santander,54.128,Cachira
Centro Oriente,54,Norte de Santander,54.871,Villa Caro
Centro Oriente,54,Norte de Santander,54.239,Durania
Pacifico,76,Valle del Cauca,76.243,El aguila
Pacifico,76,Valle del Cauca,76.823,Toro
Pacifico,76,Valle del Cauca,76.13,Candelaria
Pacifico,76,Valle del Cauca,76.377,La Cumbre
Pacifico,76,Valle del Cauca,76.845,Ulloa
Pacifico,76,Valle del Cauca,76.828,Trujillo
Pacifico,76,Valle del Cauca,76.869,Vijes
Centro Oriente,68,Santander,68.176,Chima
Caribe,70,Sucre,70.67,Sampues
Llano,85,Casanare,85.225,Nunchia
Centro Oriente,54,Norte de Santander,54.518,Pamplona
Centro Oriente,25,Cundinamarca,25.019,Alban
Caribe,23,Cordoba,23.466,Montelibano
Centro Sur,86,Putumayo,86.568,Puerto Asis
Caribe,70,Sucre,70.215,Corozal
Pacifico,52,Nariño,52.11,Buesaco
Llano,85,Casanare,85.139,Mani
Caribe,13,Bolivar,13.268,El Peñon
Pacifico,76,Valle del Cauca,76.834,Tulua
Centro Sur,73,Tolima,73.152,Casabianca
Centro Oriente,25,Cundinamarca,25.04,Anolaima
Centro Oriente,25,Cundinamarca,25.175,Chia
Pacifico,52,Nariño,52.835,San Andres de Tumaco
Centro Sur,18,Caqueta,18.46,Milan
Centro Oriente,68,Santander,68.147,Capitanejo
Centro Sur,73,Tolima,73.043,Anzoategui
Pacifico,76,Valle del Cauca,76.275,Florida
Caribe,8,Atlantico,8.606,Repelon
Eje Cafetero - Antioquia,5,Antioquia,5.284,Frontino
Centro Oriente,25,Cundinamarca,25.258,El Peñon
Centro Oriente,54,Norte de Santander,54.52,Pamplonita
Centro Sur,91,Amazonas,91.46,Miriti Parana
Llano,85,Casanare,85.4,Tamara
Centro Oriente,15,Boyaca,15.806,Tibasosa
Pacifico,19,Cauca,19.517,Paez
Centro Sur,73,Tolima,73.001,Ibague
Caribe,8,Atlantico,8.573,Puerto Colombia
Pacifico,52,Nariño,52.083,Belen
Centro Oriente,25,Cundinamarca,25.758,Sopo
Pacifico,27,Choco,27.15,Carmen del Darien
Centro Oriente,25,Cundinamarca,25.299,Gama
Centro Oriente,25,Cundinamarca,25.718,Sasaima
Pacifico,52,Nariño,52.24,Chachagüi
Centro Oriente,54,Norte de Santander,54.001,Cucuta
Caribe,13,Bolivar,13.001,Cartagena
Eje Cafetero - Antioquia,5,Antioquia,5.313,Granada
Caribe,47,Magdalena,47.72,Santa Barbara de Pinto
Caribe,13,Bolivar,13.442,Maria la Baja
Centro Sur,18,Caqueta,18.41,La Montañita
Centro Sur,18,Caqueta,18.753,San Vicente del Caguan
Centro Oriente,68,Santander,68.25,El Peñon
Eje Cafetero - Antioquia,5,Antioquia,5.364,Jardin
Pacifico,76,Valle del Cauca,76.364,Jamundi
Pacifico,27,Choco,27.787,Tado
Llano,85,Casanare,85.23,Orocue
Centro Sur,73,Tolima,73.411,Libano
Centro Oriente,25,Cundinamarca,25.885,Yacopi
Eje Cafetero - Antioquia,63,Quindio,63.13,Calarca
Eje Cafetero - Antioquia,5,Antioquia,5.756,Sonson
Centro Oriente,54,Norte de Santander,54.245,El Carmen
Centro Sur,73,Tolima,73.408,Lerida
Caribe,23,Cordoba,23.35,La Apartada
Caribe,13,Bolivar,13.62,San Cristobal
Centro Oriente,25,Cundinamarca,25.29,Fusagasuga
Caribe,13,Bolivar,13.894,Zambrano
Centro Oriente,15,Boyaca,15.403,La Uvita
Centro Oriente,25,Cundinamarca,25.899,Zipaquira
Eje Cafetero - Antioquia,63,Quindio,63.302,Genova
Centro Sur,73,Tolima,73.77,Suarez
Llano,50,Meta,50.15,Castilla la Nueva
Centro Oriente,15,Boyaca,15.087,Belen
Pacifico,27,Choco,27.81,Union Panamericana
Caribe,47,Magdalena,47.57,Pueblo Viejo
Centro Sur,86,Putumayo,86.885,Villagarzon
Centro Oriente,25,Cundinamarca,25.269,Facatativa
Caribe,23,Cordoba,23.58,Puerto Libertador
Eje Cafetero - Antioquia,17,Caldas,17.444,Marquetalia
Pacifico,52,Nariño,52.051,Arboleda
Pacifico,76,Valle del Cauca,76.109,Buenaventura
Caribe,47,Magdalena,47.189,Cienaga
Caribe,8,Atlantico,8.56,Ponedera
